0 	 0.414091 	 0.419695 
1 	 0.379287 	 0.386805 
2 	 0.337999 	 0.347881 
3 	 0.303638 	 0.315620 
4 	 0.261072 	 0.275829 
5 	 0.222377 	 0.239955 
6 	 0.183972 	 0.204691 
7 	 0.156559 	 0.179913 
8 	 0.134061 	 0.159883 
9 	 0.115229 	 0.143331 
10 	 0.100404 	 0.130738 
11 	 0.089385 	 0.121594 
12 	 0.079633 	 0.113543 
13 	 0.073063 	 0.108494 
14 	 0.070528 	 0.106520 
15 	 0.064938 	 0.102160 
16 	 0.059834 	 0.098438 
17 	 0.056003 	 0.095750 
18 	 0.052036 	 0.093042 
19 	 0.049122 	 0.091011 
20 	 0.046646 	 0.089350 
21 	 0.044622 	 0.088032 
22 	 0.042357 	 0.086713 
23 	 0.041067 	 0.085926 
24 	 0.039497 	 0.084994 
25 	 0.038139 	 0.084539 
26 	 0.036684 	 0.083836 
27 	 0.035824 	 0.083390 
28 	 0.035113 	 0.083037 
29 	 0.034512 	 0.082748 
30 	 0.033927 	 0.082478 
31 	 0.033833 	 0.082521 
32 	 0.032664 	 0.082217 
33 	 0.032152 	 0.081998 
34 	 0.031684 	 0.081806 
35 	 0.031794 	 0.081838 
36 	 0.031346 	 0.081658 
37 	 0.030953 	 0.081506 
38 	 0.030555 	 0.081358 
39 	 0.029706 	 0.081249 
40 	 0.028641 	 0.081089 
41 	 0.028374 	 0.081009 
42 	 0.028119 	 0.080936 
43 	 0.027885 	 0.080873 
44 	 0.027320 	 0.080763 
45 	 0.027113 	 0.080716 
46 	 0.026911 	 0.080674 
47 	 0.026723 	 0.080638 
48 	 0.026529 	 0.080603 
49 	 0.026351 	 0.080573 
50 	 0.026418 	 0.080574 
51 	 0.026136 	 0.080536 
52 	 0.025970 	 0.080512 
53 	 0.025463 	 0.080515 
54 	 0.025333 	 0.080502 
55 	 0.025200 	 0.080491 
56 	 0.025079 	 0.080482 
57 	 0.024955 	 0.080475 
58 	 0.024847 	 0.080470 
59 	 0.024651 	 0.080447 
60 	 0.024554 	 0.080447 
61 	 0.024456 	 0.080448 
62 	 0.024296 	 0.080449 
63 	 0.024219 	 0.080452 
64 	 0.023980 	 0.080448 
65 	 0.023887 	 0.080455 
66 	 0.023998 	 0.080409 
67 	 0.024021 	 0.080352 
68 	 0.023933 	 0.080356 
69 	 0.024076 	 0.080258 
70 	 0.024171 	 0.080219 
71 	 0.024048 	 0.080214 
72 	 0.023930 	 0.080211 
73 	 0.023837 	 0.080210 
74 	 0.023733 	 0.080210 
75 	 0.023649 	 0.080212 
76 	 0.023552 	 0.080216 
77 	 0.023479 	 0.080219 
78 	 0.023202 	 0.080217 
79 	 0.023135 	 0.080223 
80 	 0.023059 	 0.080232 
81 	 0.022983 	 0.080242 
82 	 0.022918 	 0.080252 
83 	 0.022802 	 0.080264 
84 	 0.022740 	 0.080276 
85 	 0.022431 	 0.080328 
86 	 0.022388 	 0.080337 
87 	 0.022421 	 0.080254 
88 	 0.022317 	 0.080257 
89 	 0.022260 	 0.080270 
90 	 0.022008 	 0.080319 
91 	 0.021827 	 0.080337 
92 	 0.021688 	 0.080356 
93 	 0.021646 	 0.080369 
94 	 0.021524 	 0.080388 
95 	 0.021488 	 0.080402 
96 	 0.021348 	 0.080426 
97 	 0.021329 	 0.080321 
98 	 0.021255 	 0.080332 
99 	 0.021219 	 0.080346 
100 	 0.021185 	 0.080361 
101 	 0.021082 	 0.080382 
102 	 0.021052 	 0.080396 
103 	 0.021018 	 0.080412 
104 	 0.020987 	 0.080427 
105 	 0.020912 	 0.080313 
106 	 0.020856 	 0.080332 
107 	 0.020773 	 0.080205 
108 	 0.020738 	 0.080221 
109 	 0.020642 	 0.080241 
110 	 0.020610 	 0.080257 
111 	 0.020582 	 0.080272 
112 	 0.020418 	 0.080326 
113 	 0.020192 	 0.080384 
114 	 0.020167 	 0.080399 
115 	 0.020144 	 0.080415 
116 	 0.020073 	 0.080439 
117 	 0.020050 	 0.080457 
118 	 0.020027 	 0.080474 
119 	 0.020006 	 0.080491 
120 	 0.019944 	 0.080515 
121 	 0.019927 	 0.080529 
122 	 0.019741 	 0.080612 
123 	 0.019657 	 0.080659 
124 	 0.019485 	 0.080520 
125 	 0.019439 	 0.080537 
126 	 0.019423 	 0.080553 
127 	 0.019381 	 0.080571 
128 	 0.019365 	 0.080588 
129 	 0.019349 	 0.080605 
130 	 0.019333 	 0.080623 
131 	 0.019320 	 0.080638 
132 	 0.019103 	 0.080473 
133 	 0.019025 	 0.080523 
134 	 0.018731 	 0.080340 
135 	 0.018657 	 0.080388 
136 	 0.018613 	 0.080410 
137 	 0.018599 	 0.080426 
138 	 0.018537 	 0.080471 
139 	 0.018500 	 0.080486 
140 	 0.018489 	 0.080503 
141 	 0.018469 	 0.080523 
142 	 0.018457 	 0.080540 
143 	 0.018446 	 0.080557 
144 	 0.018437 	 0.080570 
145 	 0.018426 	 0.080586 
146 	 0.018376 	 0.080629 
147 	 0.018367 	 0.080644 
148 	 0.018337 	 0.080661 
149 	 0.018330 	 0.080676 
150 	 0.018323 	 0.080687 
151 	 0.018317 	 0.080700 
152 	 0.018309 	 0.080714 
153 	 0.018303 	 0.080728 
154 	 0.018296 	 0.080742 
155 	 0.018255 	 0.080779 
156 	 0.018249 	 0.080793 
157 	 0.018243 	 0.080808 
158 	 0.018236 	 0.080824 
159 	 0.018225 	 0.080843 
160 	 0.018220 	 0.080858 
161 	 0.018215 	 0.080872 
162 	 0.018210 	 0.080883 
163 	 0.018206 	 0.080894 
164 	 0.018201 	 0.080908 
165 	 0.018197 	 0.080922 
166 	 0.018176 	 0.080937 
167 	 0.018167 	 0.080956 
168 	 0.018163 	 0.080970 
169 	 0.018153 	 0.080988 
170 	 0.018107 	 0.081031 
171 	 0.018104 	 0.081044 
172 	 0.018101 	 0.081057 
173 	 0.018098 	 0.081069 
174 	 0.017654 	 0.080893 
175 	 0.017651 	 0.080905 
176 	 0.017039 	 0.080687 
177 	 0.017032 	 0.080705 
178 	 0.017029 	 0.080722 
179 	 0.017010 	 0.080740 
180 	 0.016993 	 0.080755 
181 	 0.016968 	 0.080791 
182 	 0.016966 	 0.080801 
183 	 0.016965 	 0.080817 
184 	 0.016964 	 0.080831 
185 	 0.016963 	 0.080844 
186 	 0.016961 	 0.080855 
187 	 0.016959 	 0.080865 
188 	 0.016959 	 0.080879 
189 	 0.016957 	 0.080890 
190 	 0.016944 	 0.080910 
191 	 0.016117 	 0.080637 
192 	 0.016096 	 0.080675 
193 	 0.016092 	 0.080693 
194 	 0.016092 	 0.080708 
195 	 0.016091 	 0.080720 
196 	 0.016092 	 0.080733 
197 	 0.014894 	 0.080398 
198 	 0.014856 	 0.080441 
199 	 0.014842 	 0.080465 
200 	 0.013093 	 0.080060 
201 	 0.013093 	 0.080078 
202 	 0.013076 	 0.080102 
203 	 0.013074 	 0.080125 
204 	 0.013075 	 0.080142 
205 	 0.010785 	 0.079584 
206 	 0.010741 	 0.079611 
207 	 0.010733 	 0.079635 
208 	 0.010727 	 0.079652 
209 	 0.010735 	 0.079678 
210 	 0.008252 	 0.078998 
211 	 0.008224 	 0.079024 
212 	 0.008218 	 0.079047 
213 	 0.008209 	 0.079081 
214 	 0.008169 	 0.079109 
215 	 0.008137 	 0.079134 
216 	 0.008137 	 0.079165 
217 	 0.008132 	 0.079190 
218 	 0.008125 	 0.079214 
219 	 0.008120 	 0.079234 
220 	 0.008093 	 0.079261 
221 	 0.008071 	 0.079285 
222 	 0.006053 	 0.078555 
223 	 0.006003 	 0.078583 
224 	 0.005990 	 0.078610 
225 	 0.004832 	 0.077973 
226 	 0.004803 	 0.078005 
227 	 0.004788 	 0.078032 
228 	 0.004774 	 0.078084 
229 	 0.004756 	 0.078111 
230 	 0.004714 	 0.078191 
231 	 0.004696 	 0.078231 
232 	 0.004682 	 0.078256 
233 	 0.004670 	 0.078289 
234 	 0.004657 	 0.078321 
235 	 0.004647 	 0.078341 
236 	 0.004635 	 0.078367 
237 	 0.004623 	 0.078397 
238 	 0.003932 	 0.077872 
239 	 0.003915 	 0.077912 
240 	 0.003877 	 0.077973 
241 	 0.003862 	 0.077995 
