0 	 0.445806 	 0.450990 
1 	 0.442515 	 0.447850 
2 	 0.439332 	 0.444815 
3 	 0.435841 	 0.441484 
4 	 0.435234 	 0.440907 
5 	 0.431672 	 0.437510 
6 	 0.428072 	 0.434076 
7 	 0.424393 	 0.430566 
8 	 0.420519 	 0.426872 
9 	 0.416659 	 0.423192 
10 	 0.416572 	 0.423114 
11 	 0.412686 	 0.419410 
12 	 0.408648 	 0.415560 
13 	 0.405189 	 0.412264 
14 	 0.401603 	 0.408848 
15 	 0.397464 	 0.404904 
16 	 0.393918 	 0.401528 
17 	 0.389589 	 0.397404 
18 	 0.385860 	 0.393854 
19 	 0.381388 	 0.389596 
20 	 0.376865 	 0.385290 
21 	 0.373022 	 0.381634 
22 	 0.369217 	 0.378015 
23 	 0.364404 	 0.373436 
24 	 0.360547 	 0.369770 
25 	 0.356675 	 0.366088 
26 	 0.351808 	 0.361462 
27 	 0.346879 	 0.356778 
28 	 0.342901 	 0.353001 
29 	 0.338869 	 0.349173 
30 	 0.334843 	 0.345352 
31 	 0.330796 	 0.341513 
32 	 0.325655 	 0.336637 
33 	 0.324624 	 0.335655 
34 	 0.320582 	 0.331824 
35 	 0.315343 	 0.326860 
36 	 0.310110 	 0.321904 
37 	 0.304818 	 0.316896 
38 	 0.299538 	 0.311901 
39 	 0.294196 	 0.306851 
40 	 0.288898 	 0.301847 
41 	 0.284999 	 0.298167 
42 	 0.279655 	 0.293125 
43 	 0.275844 	 0.289531 
44 	 0.270596 	 0.284587 
45 	 0.266857 	 0.281065 
46 	 0.263146 	 0.277573 
47 	 0.257918 	 0.272658 
48 	 0.252733 	 0.267787 
49 	 0.247574 	 0.262946 
50 	 0.244072 	 0.259663 
51 	 0.240829 	 0.256627 
52 	 0.235818 	 0.251936 
53 	 0.230871 	 0.247309 
54 	 0.225985 	 0.242747 
55 	 0.221145 	 0.238231 
56 	 0.217994 	 0.235292 
57 	 0.213292 	 0.230915 
58 	 0.210259 	 0.228091 
59 	 0.207305 	 0.225345 
60 	 0.206195 	 0.224385 
61 	 0.201691 	 0.220206 
62 	 0.198876 	 0.217598 
63 	 0.196097 	 0.215025 
64 	 0.191793 	 0.211045 
65 	 0.187585 	 0.207160 
66 	 0.184997 	 0.204773 
67 	 0.180930 	 0.201029 
68 	 0.179980 	 0.200206 
69 	 0.176035 	 0.196581 
70 	 0.172177 	 0.193044 
71 	 0.168438 	 0.189620 
72 	 0.166184 	 0.187556 
73 	 0.163991 	 0.185553 
74 	 0.160421 	 0.182298 
75 	 0.159445 	 0.181470 
76 	 0.156004 	 0.178343 
77 	 0.152668 	 0.175315 
78 	 0.150739 	 0.173566 
79 	 0.148879 	 0.171881 
80 	 0.145768 	 0.169069 
81 	 0.142701 	 0.166304 
82 	 0.139732 	 0.163634 
83 	 0.136878 	 0.161071 
84 	 0.134129 	 0.158607 
85 	 0.132525 	 0.157172 
86 	 0.130976 	 0.155786 
87 	 0.128354 	 0.153450 
88 	 0.126886 	 0.152141 
89 	 0.125493 	 0.150902 
90 	 0.123710 	 0.149330 
91 	 0.122365 	 0.148137 
92 	 0.121053 	 0.146976 
93 	 0.119730 	 0.145804 
94 	 0.118491 	 0.144710 
95 	 0.116831 	 0.143266 
96 	 0.114634 	 0.141336 
97 	 0.113499 	 0.140340 
98 	 0.111463 	 0.138556 
99 	 0.109428 	 0.136779 
100 	 0.108384 	 0.135869 
101 	 0.107355 	 0.134972 
102 	 0.105445 	 0.133313 
103 	 0.103608 	 0.131724 
104 	 0.101831 	 0.130191 
105 	 0.100865 	 0.129358 
106 	 0.100803 	 0.129505 
107 	 0.099097 	 0.128040 
108 	 0.097449 	 0.126629 
109 	 0.096579 	 0.125884 
110 	 0.095778 	 0.125199 
111 	 0.094222 	 0.123874 
112 	 0.093024 	 0.122869 
113 	 0.092259 	 0.122219 
114 	 0.090823 	 0.121004 
115 	 0.089433 	 0.119833 
116 	 0.088731 	 0.119241 
117 	 0.088067 	 0.118683 
118 	 0.087412 	 0.118133 
119 	 0.086169 	 0.117092 
120 	 0.084964 	 0.116085 
121 	 0.083755 	 0.115081 
122 	 0.083147 	 0.114575 
123 	 0.082568 	 0.114095 
124 	 0.081980 	 0.113607 
125 	 0.080845 	 0.112670 
126 	 0.079756 	 0.111775 
127 	 0.078973 	 0.111251 
128 	 0.077922 	 0.110392 
129 	 0.077393 	 0.109959 
130 	 0.076406 	 0.109157 
131 	 0.075932 	 0.108771 
132 	 0.075436 	 0.108367 
133 	 0.074496 	 0.107608 
134 	 0.074044 	 0.107243 
135 	 0.073139 	 0.106515 
136 	 0.072723 	 0.106180 
137 	 0.072292 	 0.105835 
138 	 0.071873 	 0.105500 
139 	 0.071456 	 0.105165 
140 	 0.070624 	 0.104504 
141 	 0.069816 	 0.103863 
142 	 0.069047 	 0.103256 
143 	 0.068284 	 0.102656 
144 	 0.067568 	 0.102093 
145 	 0.066850 	 0.101533 
146 	 0.066151 	 0.100989 
147 	 0.065834 	 0.100742 
148 	 0.065174 	 0.100230 
149 	 0.064864 	 0.099990 
150 	 0.064150 	 0.099567 
151 	 0.063842 	 0.099330 
152 	 0.063550 	 0.099105 
153 	 0.062926 	 0.098627 
154 	 0.062477 	 0.098293 
155 	 0.062178 	 0.098064 
156 	 0.061913 	 0.097862 
157 	 0.061638 	 0.097652 
158 	 0.061363 	 0.097444 
159 	 0.060806 	 0.097023 
160 	 0.060268 	 0.096632 
161 	 0.059728 	 0.096227 
162 	 0.062639 	 0.098454 
163 	 0.062034 	 0.097993 
164 	 0.061735 	 0.097766 
165 	 0.061445 	 0.097546 
166 	 0.060901 	 0.097146 
167 	 0.060357 	 0.096736 
168 	 0.059824 	 0.096337 
169 	 0.059306 	 0.095950 
170 	 0.058799 	 0.095573 
171 	 0.058313 	 0.095212 
172 	 0.057810 	 0.094841 
173 	 0.057585 	 0.094674 
174 	 0.057112 	 0.094327 
175 	 0.056883 	 0.094158 
176 	 0.056429 	 0.093827 
177 	 0.056225 	 0.093678 
178 	 0.055787 	 0.093360 
179 	 0.055370 	 0.093058 
180 	 0.055161 	 0.092907 
181 	 0.054741 	 0.092615 
182 	 0.054556 	 0.092481 
183 	 0.054143 	 0.092186 
184 	 0.053744 	 0.091912 
185 	 0.053364 	 0.091643 
186 	 0.052977 	 0.091372 
187 	 0.052793 	 0.091241 
188 	 0.052616 	 0.091115 
189 	 0.052253 	 0.090861 
190 	 0.051897 	 0.090614 
191 	 0.051666 	 0.090456 
192 	 0.051331 	 0.090224 
193 	 0.051169 	 0.090112 
194 	 0.050856 	 0.089896 
195 	 0.050715 	 0.089799 
196 	 0.050401 	 0.089584 
197 	 0.050241 	 0.089476 
198 	 0.050106 	 0.089383 
199 	 0.049795 	 0.089172 
200 	 0.049488 	 0.088965 
201 	 0.049207 	 0.088775 
202 	 0.049068 	 0.088681 
203 	 0.048790 	 0.088495 
204 	 0.048512 	 0.088310 
205 	 0.048380 	 0.088222 
206 	 0.048113 	 0.088046 
207 	 0.047861 	 0.087880 
208 	 0.047742 	 0.087801 
209 	 0.047478 	 0.087628 
210 	 0.047220 	 0.087461 
211 	 0.047114 	 0.087391 
212 	 0.046863 	 0.087230 
213 	 0.046753 	 0.087158 
214 	 0.046634 	 0.087081 
215 	 0.046522 	 0.087008 
216 	 0.046405 	 0.086933 
217 	 0.046308 	 0.086870 
218 	 0.045768 	 0.086563 
219 	 0.045542 	 0.086420 
220 	 0.045322 	 0.086282 
221 	 0.045224 	 0.086220 
222 	 0.045131 	 0.086162 
223 	 0.044921 	 0.086031 
224 	 0.044713 	 0.085901 
225 	 0.044622 	 0.085845 
226 	 0.044418 	 0.085719 
227 	 0.044225 	 0.085600 
228 	 0.044133 	 0.085543 
229 	 0.043949 	 0.085431 
230 	 0.043856 	 0.085373 
231 	 0.043663 	 0.085257 
232 	 0.043481 	 0.085147 
233 	 0.042787 	 0.084947 
234 	 0.042625 	 0.084851 
235 	 0.042540 	 0.084801 
236 	 0.042378 	 0.084705 
237 	 0.042302 	 0.084659 
238 	 0.042133 	 0.084561 
239 	 0.041968 	 0.084465 
240 	 0.041800 	 0.084368 
241 	 0.041637 	 0.084275 
242 	 0.041563 	 0.084232 
243 	 0.041498 	 0.084194 
244 	 0.041308 	 0.084092 
245 	 0.041156 	 0.084007 
246 	 0.041092 	 0.083970 
247 	 0.041022 	 0.083930 
248 	 0.040961 	 0.083895 
249 	 0.040898 	 0.083859 
250 	 0.040833 	 0.083823 
251 	 0.040691 	 0.083743 
252 	 0.040622 	 0.083705 
253 	 0.040477 	 0.083624 
254 	 0.040409 	 0.083586 
255 	 0.040272 	 0.083511 
256 	 0.040213 	 0.083479 
257 	 0.039599 	 0.083316 
258 	 0.039470 	 0.083247 
259 	 0.039414 	 0.083216 
260 	 0.039361 	 0.083187 
261 	 0.039306 	 0.083158 
262 	 0.039181 	 0.083091 
263 	 0.039128 	 0.083063 
264 	 0.039077 	 0.083035 
265 	 0.039020 	 0.083005 
266 	 0.038900 	 0.082941 
267 	 0.038848 	 0.082914 
268 	 0.038727 	 0.082850 
269 	 0.038605 	 0.082788 
270 	 0.038493 	 0.082729 
271 	 0.038374 	 0.082669 
272 	 0.038325 	 0.082643 
273 	 0.038182 	 0.082576 
274 	 0.038075 	 0.082522 
275 	 0.037969 	 0.082468 
276 	 0.037863 	 0.082415 
277 	 0.037818 	 0.082393 
278 	 0.037772 	 0.082369 
279 	 0.037669 	 0.082318 
280 	 0.037624 	 0.082296 
281 	 0.037580 	 0.082274 
282 	 0.037477 	 0.082223 
283 	 0.037383 	 0.082177 
284 	 0.037283 	 0.082128 
285 	 0.037242 	 0.082109 
286 	 0.037151 	 0.082065 
287 	 0.037111 	 0.082045 
288 	 0.037018 	 0.082001 
289 	 0.036977 	 0.081981 
290 	 0.036885 	 0.081937 
291 	 0.036845 	 0.081918 
292 	 0.036808 	 0.081901 
293 	 0.036717 	 0.081858 
294 	 0.036674 	 0.081838 
295 	 0.036587 	 0.081797 
296 	 0.036500 	 0.081757 
297 	 0.036410 	 0.081717 
298 	 0.036350 	 0.081690 
299 	 0.036267 	 0.081653 
300 	 0.036182 	 0.081614 
301 	 0.036102 	 0.081578 
302 	 0.036022 	 0.081542 
303 	 0.036934 	 0.081966 
304 	 0.036896 	 0.081947 
305 	 0.036803 	 0.081903 
306 	 0.036763 	 0.081884 
307 	 0.036723 	 0.081865 
308 	 0.036634 	 0.081823 
309 	 0.036595 	 0.081805 
310 	 0.036559 	 0.081788 
311 	 0.036469 	 0.081746 
312 	 0.036379 	 0.081705 
313 	 0.036295 	 0.081667 
314 	 0.036257 	 0.081649 
315 	 0.036170 	 0.081610 
316 	 0.036137 	 0.081594 
317 	 0.036055 	 0.081557 
318 	 0.036017 	 0.081541 
319 	 0.036936 	 0.081969 
320 	 0.036840 	 0.081924 
321 	 0.036800 	 0.081904 
322 	 0.036758 	 0.081883 
323 	 0.036669 	 0.081841 
324 	 0.036579 	 0.081799 
325 	 0.036487 	 0.081757 
326 	 0.036402 	 0.081717 
327 	 0.036365 	 0.081700 
328 	 0.036258 	 0.081653 
329 	 0.036170 	 0.081614 
330 	 0.036134 	 0.081597 
331 	 0.036099 	 0.081581 
332 	 0.036015 	 0.081543 
333 	 0.035931 	 0.081506 
334 	 0.035852 	 0.081470 
335 	 0.035772 	 0.081435 
336 	 0.035674 	 0.081394 
337 	 0.035638 	 0.081378 
338 	 0.035606 	 0.081364 
339 	 0.035530 	 0.081331 
340 	 0.035492 	 0.081314 
341 	 0.035417 	 0.081282 
342 	 0.035347 	 0.081252 
343 	 0.035271 	 0.081220 
344 	 0.035241 	 0.081207 
345 	 0.035211 	 0.081194 
346 	 0.035140 	 0.081164 
347 	 0.035107 	 0.081150 
348 	 0.035076 	 0.081137 
349 	 0.035011 	 0.081109 
350 	 0.034937 	 0.081080 
351 	 0.034908 	 0.081067 
352 	 0.034811 	 0.081031 
353 	 0.034781 	 0.081019 
354 	 0.034753 	 0.081007 
355 	 0.034725 	 0.080996 
356 	 0.034658 	 0.080969 
357 	 0.034594 	 0.080943 
358 	 0.034566 	 0.080932 
359 	 0.034502 	 0.080906 
360 	 0.034437 	 0.080881 
361 	 0.034410 	 0.080870 
362 	 0.034346 	 0.080845 
363 	 0.034286 	 0.080822 
364 	 0.034229 	 0.080800 
365 	 0.034141 	 0.080770 
366 	 0.034086 	 0.080748 
367 	 0.034025 	 0.080725 
368 	 0.033966 	 0.080704 
369 	 0.033943 	 0.080695 
370 	 0.033883 	 0.080673 
371 	 0.033860 	 0.080664 
372 	 0.033802 	 0.080643 
373 	 0.033775 	 0.080633 
374 	 0.033750 	 0.080624 
375 	 0.033726 	 0.080615 
376 	 0.033678 	 0.080599 
377 	 0.033622 	 0.080580 
378 	 0.033600 	 0.080572 
379 	 0.033577 	 0.080563 
380 	 0.033556 	 0.080555 
381 	 0.033504 	 0.080537 
382 	 0.033482 	 0.080529 
383 	 0.033461 	 0.080522 
384 	 0.033436 	 0.080513 
385 	 0.033381 	 0.080495 
386 	 0.033360 	 0.080487 
387 	 0.033307 	 0.080469 
388 	 0.033256 	 0.080452 
389 	 0.033236 	 0.080445 
390 	 0.033170 	 0.080424 
391 	 0.033119 	 0.080408 
392 	 0.033073 	 0.080392 
